Type,Episode,Total_Episodes,Env_ID,Env_Reward,Total_Reward,Alignment_Bonus,Compliance,Fixes,Steps
episode,1,,0,-1054.00,-1036.86,17.14,0.5714,21.0,100
episode,1,,1,-1125.80,-1109.65,16.15,0.5385,13.0,100
episode,1,,2,-1144.60,-1126.60,18.00,0.6000,15.0,100
episode,1,,3,-578.80,-558.03,20.77,0.6923,13.0,100
episode,1,,4,-250.70,-223.56,27.14,0.9048,21.0,100
episode,1,,5,-451.90,-431.13,20.77,0.6923,26.0,100
episode,1,,6,-304.60,-278.20,26.40,0.8800,25.0,100
episode,1,,7,-714.00,-691.83,22.17,0.7391,23.0,100
episode,1,,8,-784.80,-763.55,21.25,0.7083,24.0,100
episode,1,,9,-191.80,-173.23,18.57,0.6190,21.0,100
episode,1,,10,-648.40,-624.72,23.68,0.7895,19.0,100
episode,1,,11,-911.80,-891.80,20.00,0.6667,18.0,100
episode,1,,12,-831.80,-809.30,22.50,0.7500,20.0,100
episode,1,,13,-193.80,-168.54,25.26,0.8421,19.0,100
episode,1,,14,-117.90,-108.35,9.55,0.3182,22.0,100
episode,1,,15,-218.80,-195.47,23.33,0.7778,18.0,100
episode,1,,16,-1102.90,-1080.10,22.80,0.7600,25.0,100
episode,1,,17,-167.20,-148.25,18.95,0.6316,19.0,100
episode,1,,18,-208.80,-183.80,25.00,0.8333,18.0,100
episode,1,,19,-279.50,-251.50,28.00,0.9333,15.0,100
episode,1,,20,-1104.70,-1085.29,19.41,0.6471,17.0,100
episode,1,,21,-1077.40,-1056.87,20.53,0.6842,19.0,100
episode,1,,22,-860.40,-842.75,17.65,0.5882,17.0,100
episode,1,,23,-488.80,-465.86,22.94,0.7647,17.0,100
episode,1,,24,-658.80,-640.47,18.33,0.6111,18.0,100
summary,,25,,-618.88,-597.83,21.05,0.7017,19.32,
episode,2,,0,-1206.00,-1179.33,26.67,0.8889,18.0,100
episode,2,,1,-782.60,-752.60,30.00,1.0000,17.0,100
episode,2,,2,-859.00,-833.50,25.50,0.8500,20.0,100
episode,2,,3,-241.50,-216.86,24.64,0.8214,28.0,100
episode,2,,4,-194.90,-168.23,26.67,0.8889,18.0,100
episode,2,,5,-454.00,-427.53,26.47,0.8824,17.0,100
episode,2,,6,-208.00,-191.12,16.88,0.5625,16.0,100
episode,2,,7,-206.00,-178.31,27.69,0.9231,13.0,100
episode,2,,8,-165.70,-141.70,24.00,0.8000,20.0,100
episode,2,,9,-114.40,-96.75,17.65,0.5882,17.0,100
episode,2,,10,-204.00,-176.14,27.86,0.9286,14.0,100
episode,2,,11,-1120.00,-1108.75,11.25,0.3750,16.0,100
episode,2,,12,-171.40,-145.90,25.50,0.8500,20.0,100
episode,2,,13,-141.00,-114.53,26.47,0.8824,17.0,100
episode,2,,14,-221.70,-195.70,26.00,0.8667,15.0,100
episode,2,,15,-211.00,-185.50,25.50,0.8500,20.0,100
episode,2,,16,-1218.00,-1196.57,21.43,0.7143,14.0,100
episode,2,,17,-277.00,-252.29,24.71,0.8235,17.0,100
episode,2,,18,-147.00,-125.82,21.18,0.7059,17.0,100
episode,2,,19,-167.00,-145.00,22.00,0.7333,15.0,100
episode,2,,20,-476.60,-451.10,25.50,0.8500,20.0,100
episode,2,,21,-1170.00,-1146.00,24.00,0.8000,10.0,100
episode,2,,22,-253.00,-233.50,19.50,0.6500,20.0,100
episode,2,,23,-141.10,-118.16,22.94,0.7647,17.0,100
episode,2,,24,-533.00,-513.59,19.41,0.6471,17.0,100
summary,,50,,-435.36,-411.78,23.58,0.7859,17.32,
episode,3,,0,-671.00,-646.45,24.55,0.8182,22.0,100
episode,3,,1,-206.00,-179.53,26.47,0.8824,17.0,100
episode,3,,2,-187.00,-169.86,17.14,0.5714,21.0,100
episode,3,,3,-114.00,-94.91,19.09,0.6364,22.0,100
episode,3,,4,-207.00,-183.32,23.68,0.7895,19.0,100
episode,3,,5,-265.00,-242.50,22.50,0.7500,24.0,100
episode,3,,6,-209.00,-187.82,21.18,0.7059,17.0,100
episode,3,,7,-214.00,-190.82,23.18,0.7727,22.0,100
episode,3,,8,-184.00,-155.43,28.57,0.9524,21.0,100
episode,3,,9,-112.00,-89.89,22.11,0.7368,19.0,100
episode,3,,10,-211.00,-182.67,28.33,0.9444,18.0,100
episode,3,,11,-1108.70,-1082.70,26.00,0.8667,15.0,100
episode,3,,12,-111.00,-83.61,27.39,0.9130,23.0,100
episode,3,,13,-150.60,-123.46,27.14,0.9048,21.0,100
episode,3,,14,-208.70,-183.92,24.78,0.8261,23.0,100
episode,3,,15,-210.00,-189.47,20.53,0.6842,19.0,100
episode,3,,16,-692.00,-667.77,24.23,0.8077,26.0,100
episode,3,,17,-210.00,-181.36,28.64,0.9545,22.0,100
episode,3,,18,-184.00,-157.16,26.84,0.8947,19.0,100
episode,3,,19,-135.00,-108.60,26.40,0.8800,25.0,100
episode,3,,20,-206.00,-190.12,15.88,0.5294,17.0,100
episode,3,,21,-142.00,-119.89,22.11,0.7368,19.0,100
episode,3,,22,-148.00,-125.50,22.50,0.7500,12.0,100
episode,3,,23,-105.00,-90.00,15.00,0.5000,18.0,100
episode,3,,24,-216.80,-199.66,17.14,0.5714,14.0,100
summary,,75,,-256.31,-233.06,23.26,0.7752,19.80,
episode,4,,0,-205.00,-175.00,30.00,1.0000,19.0,100
episode,4,,1,-207.00,-184.89,22.11,0.7368,19.0,100
episode,4,,2,-110.00,-81.76,28.24,0.9412,17.0,100
episode,4,,3,-107.00,-85.00,22.00,0.7333,15.0,100
episode,4,,4,-121.00,-92.30,28.70,0.9565,23.0,100
episode,4,,5,-206.00,-191.00,15.00,0.5000,12.0,100
episode,4,,6,-215.00,-186.20,28.80,0.9600,25.0,100
episode,4,,7,-132.00,-103.43,28.57,0.9524,21.0,100
episode,4,,8,-108.00,-87.23,20.77,0.6923,13.0,100
episode,4,,9,-151.00,-127.82,23.18,0.7727,22.0,100
episode,4,,10,-202.00,-180.00,22.00,0.7333,15.0,100
episode,4,,11,-1109.00,-1088.00,21.00,0.7000,20.0,100
episode,4,,12,-115.00,-87.50,27.50,0.9167,24.0,100
episode,4,,13,-198.00,-174.32,23.68,0.7895,19.0,100
episode,4,,14,-256.90,-240.03,16.88,0.5625,16.0,100
episode,4,,15,-154.00,-132.75,21.25,0.7083,24.0,100
episode,4,,16,-209.00,-189.59,19.41,0.6471,17.0,100
episode,4,,17,-198.00,-172.50,25.50,0.8500,20.0,100
episode,4,,18,-206.00,-184.82,21.18,0.7059,17.0,100
episode,4,,19,-101.00,-83.86,17.14,0.5714,14.0,100
episode,4,,20,-208.00,-182.29,25.71,0.8571,21.0,100
episode,4,,21,-149.00,-124.77,24.23,0.8077,26.0,100
episode,4,,22,-208.00,-183.00,25.00,0.8333,24.0,100
episode,4,,23,-160.00,-131.36,28.64,0.9545,22.0,100
episode,4,,24,-207.00,-178.36,28.64,0.9545,22.0,100
summary,,100,,-209.72,-185.91,23.80,0.7935,19.48,
episode,5,,0,-163.00,-142.38,20.62,0.6875,16.0,100
episode,5,,1,-173.00,-158.00,15.00,0.5000,10.0,100
episode,5,,2,-118.00,-93.22,24.78,0.8261,23.0,100
episode,5,,3,-148.00,-123.62,24.38,0.8125,16.0,100
episode,5,,4,-212.00,-186.29,25.71,0.8571,21.0,100
episode,5,,5,-112.00,-92.00,20.00,0.6667,18.0,100
episode,5,,6,-154.00,-129.00,25.00,0.8333,12.0,100
episode,5,,7,-112.00,-92.91,19.09,0.6364,22.0,100
episode,5,,8,-202.00,-180.00,22.00,0.7333,15.0,100
episode,5,,9,-205.00,-176.25,28.75,0.9583,24.0,100
episode,5,,10,-212.00,-185.60,26.40,0.8800,25.0,100
episode,5,,11,-773.50,-745.08,28.42,0.9474,19.0,100
episode,5,,12,-129.00,-103.09,25.91,0.8636,22.0,100
episode,5,,13,-204.00,-179.62,24.38,0.8125,16.0,100
episode,5,,14,-214.00,-186.50,27.50,0.9167,24.0,100
episode,5,,15,-155.00,-129.80,25.20,0.8400,25.0,100
episode,5,,16,-197.00,-172.29,24.71,0.8235,17.0,100
episode,5,,17,-210.00,-187.06,22.94,0.7647,17.0,100
episode,5,,18,-202.00,-184.50,17.50,0.5833,12.0,100
episode,5,,19,-168.00,-143.45,24.55,0.8182,22.0,100
episode,5,,20,-170.00,-155.00,15.00,0.5000,22.0,100
episode,5,,21,-209.00,-184.00,25.00,0.8333,18.0,100
episode,5,,22,-208.00,-179.25,28.75,0.9583,24.0,100
episode,5,,23,-197.00,-175.33,21.67,0.7222,18.0,100
episode,5,,24,-207.00,-182.00,25.00,0.8333,18.0,100
summary,,125,,-202.18,-178.65,23.53,0.7843,19.04,
episode,6,,0,-114.00,-101.37,12.63,0.4211,19.0,100
episode,6,,1,-171.00,-146.00,25.00,0.8333,18.0,100
episode,6,,2,-116.00,-91.29,24.71,0.8235,17.0,100
episode,6,,3,-136.00,-106.00,30.00,1.0000,17.0,100
episode,6,,4,-204.00,-182.00,22.00,0.7333,15.0,100
episode,6,,5,-171.00,-151.91,19.09,0.6364,22.0,100
episode,6,,6,-212.00,-190.75,21.25,0.7083,24.0,100
episode,6,,7,-107.00,-87.71,19.29,0.6429,14.0,100
episode,6,,8,-209.00,-191.86,17.14,0.5714,21.0,100
episode,6,,9,-200.00,-172.40,27.60,0.9200,25.0,100
episode,6,,10,-210.00,-185.77,24.23,0.8077,26.0,100
episode,6,,11,-152.00,-126.09,25.91,0.8636,22.0,100
episode,6,,12,-114.00,-91.78,22.22,0.7407,27.0,100
episode,6,,13,-137.00,-114.50,22.50,0.7500,16.0,100
episode,6,,14,-195.00,-167.31,27.69,0.9231,26.0,100
episode,6,,15,-109.00,-86.50,22.50,0.7500,16.0,100
episode,6,,16,-142.00,-119.06,22.94,0.7647,17.0,100
episode,6,,17,-204.00,-179.77,24.23,0.8077,26.0,100
episode,6,,18,-210.00,-189.38,20.62,0.6875,16.0,100
episode,6,,19,-139.00,-114.71,24.29,0.8095,21.0,100
episode,6,,20,-186.00,-160.74,25.26,0.8421,19.0,100
episode,6,,21,-190.00,-165.45,24.55,0.8182,22.0,100
episode,6,,22,-194.00,-165.25,28.75,0.9583,24.0,100
episode,6,,23,-176.00,-151.29,24.71,0.8235,17.0,100
episode,6,,24,-203.00,-183.91,19.09,0.6364,11.0,100
summary,,150,,-168.04,-144.91,23.13,0.7709,19.92,
episode,7,,0,-123.00,-97.74,25.26,0.8421,19.0,100
episode,7,,1,-198.00,-175.50,22.50,0.7500,20.0,100
episode,7,,2,-187.00,-163.25,23.75,0.7917,24.0,100
episode,7,,3,-204.00,-182.00,22.00,0.7333,15.0,100
episode,7,,4,-185.00,-158.75,26.25,0.8750,24.0,100
episode,7,,5,-165.00,-136.25,28.75,0.9583,24.0,100
episode,7,,6,-116.00,-90.29,25.71,0.8571,14.0,100
episode,7,,7,-153.00,-135.35,17.65,0.5882,17.0,100
episode,7,,8,-210.00,-189.47,20.53,0.6842,19.0,100
